05:23:49.662 PCB:9725.7 TB:24 TS:20.59 Ratio:1.17 Diff:0.02 Spread:0.002 BP:9725.5 BDF:0
05:23:50.662 PCB:9725.72 TB:28.49 TS:26.58 Ratio:1.07 Diff:0.02 Spread:0.0022 BP:9725.5 BDF:0
05:23:51.657 PCB:9726.68 TB:20.54 TS:27.38 Ratio:-1.33 Diff:0.96 Spread:0.0121 BP:9725.5 BDF:0
05:23:52.662 PCB:9726.68 TB:20.06 TS:26.85 Ratio:-1.34 Diff:0 Spread:0.0121 BP:9725.5 BDF:0
05:23:53.658 PCB:9727.96 TB:19.18 TS:37.14 Ratio:-1.94 Diff:1.28 Spread:0.0252 BP:9725.5 BDF:0
05:23:54.660 PCB:9727.91 TB:21.21 TS:35.34 Ratio:-1.67 Diff:-0.05 Spread:0.0248 BP:9725.5 BDF:0
05:23:55.659 PCB:9728.01 TB:18.04 TS:37.59 Ratio:-2.08 Diff:0.1 Spread:0.0258 BP:9725.5 BDF:0
05:23:56.663 PCB:9725.25 TB:4.56 TS:63.68 Ratio:-13.98 Diff:-2.76 Spread:0.0797 BP:9717.5 BDF:-8
05:23:57.661 PCB:9722.17 TB:5.63 TS:81.02 Ratio:-14.38 Diff:-3.08 Spread:0.0737 BP:9715 BDF:-2.5
05:23:58.664 PCB:9721.02 TB:4.98 TS:85.45 Ratio:-17.16 Diff:-1.15 Spread:0.0774 BP:9713.5 BDF:-1.5
05:23:59.657 PCB:9720.93 TB:5.38 TS:86.9 Ratio:-16.16 Diff:-0.09 Spread:0.0816 BP:9713 BDF:-0.5
05:24:00.658 PCB:9720.28 TB:4.95 TS:82.31 Ratio:-16.63 Diff:-0.65 Spread:0.0749 BP:9713 BDF:0
05:24:01.657 PCB:9720.19 TB:3.06 TS:87.33 Ratio:-28.56 Diff:-0.09 Spread:0.0843 BP:9712 BDF:-1
05:24:02.657 PCB:9720.13 TB:3.57 TS:96.97 Ratio:-27.17 Diff:-0.06 Spread:0.0888 BP:9711.5 BDF:-0.5
05:24:03.661 PCB:9720.17 TB:3.97 TS:93.1 Ratio:-23.45 Diff:0.04 Spread:0.0891 BP:9711.5 BDF:0
05:24:04.656 PCB:9720.21 TB:5.42 TS:80.31 Ratio:-14.83 Diff:0.04 Spread:0.0947 BP:9711 BDF:-0.5
05:24:05.662 PCB:9720.21 TB:7.83 TS:80.98 Ratio:-10.34 Diff:0 Spread:0.0947 BP:9711 BDF:0
05:24:06.662 PCB:9720.21 TB:5.01 TS:80.31 Ratio:-16.04 Diff:0 Spread:0.0947 BP:9711 BDF:0
05:24:07.665 PCB:9720.27 TB:6.42 TS:38.81 Ratio:-6.05 Diff:0.07 Spread:0.0902 BP:9711.5 BDF:0.5
05:24:08.660 PCB:9720.28 TB:6.42 TS:38.52 Ratio:-6 Diff:0.01 Spread:0.0903 BP:9711.5 BDF:0
05:24:09.656 PCB:9720.27 TB:6.42 TS:37.81 Ratio:-5.89 Diff:-0.01 Spread:0.0902 BP:9711.5 BDF:0
05:24:10.656 PCB:9720.27 TB:6.44 TS:37.81 Ratio:-5.87 Diff:0 Spread:0.0902 BP:9711.5 BDF:0
05:24:11.656 PCB:9720.27 TB:6.54 TS:34.79 Ratio:-5.32 Diff:0 Spread:0.0954 BP:9711 BDF:-0.5
05:24:12.658 PCB:9720.28 TB:5.84 TS:30.71 Ratio:-5.26 Diff:0.01 Spread:0.0955 BP:9711 BDF:0
05:24:13.656 PCB:9720.8 TB:5.84 TS:35.43 Ratio:-6.07 Diff:0.52 Spread:0.1008 BP:9711 BDF:0
05:24:14.663 PCB:9720.72 TB:5.94 TS:35.5 Ratio:-5.98 Diff:-0.08 Spread:0.1 BP:9711 BDF:0
05:24:15.658 PCB:9720.82 TB:5.94 TS:44.27 Ratio:-7.45 Diff:0.1 Spread:0.0958 BP:9711.5 BDF:0.5
05:24:16.659 PCB:9720.76 TB:5.94 TS:41.12 Ratio:-6.92 Diff:-0.06 Spread:0.0952 BP:9711.5 BDF:0
05:24:17.656 PCB:9720.67 TB:5.43 TS:41.06 Ratio:-7.57 Diff:-0.09 Spread:0.0995 BP:9711 BDF:-0.5
05:24:18.662 PCB:9720.81 TB:5.95 TS:41.18 Ratio:-6.93 Diff:0.14 Spread:0.1009 BP:9711 BDF:0
05:24:19.661 PCB:9720.71 TB:5.96 TS:40.99 Ratio:-6.88 Diff:-0.1 Spread:0.0999 BP:9711 BDF:0
05:24:20.657 PCB:9720.64 TB:6.45 TS:37.87 Ratio:-5.87 Diff:-0.07 Spread:0.0992 BP:9711 BDF:0
05:24:21.664 PCB:9720.76 TB:6.96 TS:37.67 Ratio:-5.41 Diff:0.12 Spread:0.1004 BP:9711 BDF:0
05:24:22.659 PCB:9721.44 TB:5.84 TS:35.57 Ratio:-6.09 Diff:0.68 Spread:0.1022 BP:9711.5 BDF:0.5
05:24:23.662 PCB:9721.43 TB:6.1 TS:35.77 Ratio:-5.86 Diff:-0.01 Spread:0.1021 BP:9711.5 BDF:0
05:24:24.657 PCB:9721.43 TB:6.2 TS:37.06 Ratio:-5.98 Diff:0 Spread:0.1021 BP:9711.5 BDF:0
05:24:25.659 PCB:9721.42 TB:6.71 TS:37.35 Ratio:-5.56 Diff:-0.01 Spread:0.1072 BP:9711 BDF:-0.5
05:24:26.658 PCB:9721.42 TB:6.2 TS:37.34 Ratio:-6.02 Diff:0 Spread:0.102 BP:9711.5 BDF:0.5
05:24:27.656 PCB:9721.42 TB:6.1 TS:37.34 Ratio:-6.12 Diff:0 Spread:0.102 BP:9711.5 BDF:0
05:24:28.656 PCB:9721.43 TB:6.61 TS:37.05 Ratio:-5.6 Diff:0.01 Spread:0.1021 BP:9711.5 BDF:0
05:24:29.657 PCB:9721.43 TB:6.1 TS:37.05 Ratio:-6.07 Diff:0 Spread:0.1073 BP:9711 BDF:-0.5
05:24:30.669 PCB:9721.42 TB:6.1 TS:36.34 Ratio:-5.96 Diff:-0.01 Spread:0.102 BP:9711.5 BDF:0.5
05:24:31.660 PCB:9721.43 TB:6.46 TS:36.05 Ratio:-5.58 Diff:0.01 Spread:0.1021 BP:9711.5 BDF:0
